-1.0,0.07462686 ,50982.0,1.6477535
-1.0,0.09889166 ,15954.0,1.6148763
-1.0,0.14843325 ,52802.0,1.8387245
-1.0,-0.014398991 ,106671.0,1.4538331
-1.0,-0.3716216 ,87866.0,1.1740538
1.0,-0.040215448 ,47133.0,1.3594162
-1.0,-0.027274981 ,14205.0,1.1777912
-1.0,0.078929804 ,45137.0,1.3170472
1.0,0.0510916 ,3030.0,1.196532
-1.0,0.09851366 ,111565.0,1.1817211
