1.0,-0.0023674767 ,86626.0,1.5978938
1.0,-2.5360644E-4 ,49689.0,1.3022461
-1.0,3.2245976E-4 ,12131.0,1.097285
1.0,-4.36667E-4 ,51804.0,1.1452553
-1.0,-7.8531913E-4 ,23118.0,1.0602589
-1.0,2.1544905E-4 ,45137.0,0.99456066
1.0,0.0 ,329.0,0.94151664
-1.0,3.5798884E-4 ,50824.0,0.949909
-1.0,1.7367683E-4 ,12511.0,0.99590796
1.0,-2.5299916E-4 ,104654.0,1.0283289
1.0,0.0 ,473.0,0.9194157
1.0,0.0 ,259.0,0.82876426
