1.0,-162.0 ,86627.0,1.4654766
1.0,-19.0 ,48964.0,1.2796643
1.0,-21.0 ,51804.0,1.1542282
-1.0,16.0 ,15954.0,1.1639161
-1.0,17.0 ,45260.0,1.0211349
-1.0,-50.0 ,22669.0,1.0235064
1.0,-28.0 ,104942.0,1.0288086
-1.0,18.0 ,55623.0,0.9516106
1.0,0.0 ,36502.0,0.8628735
1.0,0.0 ,393.0,0.87106127
-1.0,33.0 ,50821.0,0.8412045
